Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_194.jpg;0;0;1;2.871476;144.7904;97.94657;358.7486;290.1938;359.9123
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_261.jpg;0;0;1;2.672362;144.8459;97.79964;358.7452;290.0757;-0.002089004
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_327.jpg;0;0;1;2.437779;144.8954;97.66303;358.6488;290.0439;-0.004106405
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_394.jpg;0;0;1;2.323899;144.9585;97.48856;358.7475;289.9315;359.9936
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_461.jpg;0;0;1;2.142191;145.001;97.3709;358.7311;289.8859;-0.004203732
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_527.jpg;0;0;1;1.909912;145.0396;97.26381;358.6413;289.8708;-0.001193031
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_594.jpg;0;0;1;1.787999;145.0874;97.13054;358.6853;289.8609;-0.001419465
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_661.jpg;0;0;1;1.612063;145.1189;97.04266;358.6701;289.8569;-0.004401668
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_727.jpg;0;0;1;1.37843;145.1468;96.96495;358.5919;289.8573;0.0008729536
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_794.jpg;0;0;1;1.27996;145.1805;96.8707;358.6563;289.8546;0.001864674
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_861.jpg;0;0;1;1.076844;145.2009;96.81288;358.6222;289.8753;-0.00406415
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_927.jpg;0;0;1;0.8652533;145.2182;96.76481;358.5482;289.9052;0.003364575
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_39_995.jpg;0;0;1;0.7339438;145.2361;96.71503;358.5035;289.9615;0.004247905
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_062.jpg;0;0;1;0.471669;145.2433;96.69386;358.3999;289.9887;359.9932
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_128.jpg;0;0;1;0.1532021;145.2465;96.68865;358.2017;290.23;359.9754
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_195.jpg;0;0;1;0.01531206;145.2467;96.68855;358.2054;290.2581;359.9796
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_261.jpg;0;0;1;-0.07147084;145.2467;96.6885;358.5133;290.2615;0.05449377
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_327.jpg;0;0;1;-0.1488792;145.2467;96.68856;359.0117;290.2516;359.9923
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_394.jpg;0;0;1;-0.1449392;145.2466;96.68883;359.6499;290.2512;359.9182
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_461.jpg;0;0;1;-0.1369525;145.2466;96.689;0.09700943;290.2519;359.8704
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_527.jpg;0;0;1;-0.1232896;145.2465;96.68915;0.5098593;290.2531;359.8297
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_594.jpg;0;0;1;-0.09941185;145.2465;96.6893;0.9368425;290.255;359.8508
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_661.jpg;0;0;1;-0.08032734;145.2465;96.68938;1.172389;290.255;359.91
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_727.jpg;0;0;1;-0.04430021;145.2465;96.68945;1.272063;290.2525;0.02149194
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_794.jpg;0;0;1;0.02718325;145.2453;96.68897;1.189947;290.252;0.03521761
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_861.jpg;0;0;1;0.02876425;145.2449;96.68884;1.077143;290.2521;0.03163784
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_927.jpg;0;0;1;0.03747779;145.2448;96.68876;0.947508;290.2522;0.0279901
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_40_995.jpg;0;0;1;0.04024011;145.2449;96.68871;0.7649496;290.2522;0.02978049
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_061.jpg;0;0;1;0.04198916;145.2449;96.68867;0.6220924;290.2523;0.03028173
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_127.jpg;0;0;1;0.04284512;145.2449;96.68864;0.4776742;290.2524;0.03011986
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_194.jpg;0;0;1;0.04247491;145.2449;96.68858;0.2876675;290.2525;0.02898605
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_261.jpg;0;0;1;0.04131619;145.2449;96.68854;0.1504555;290.2526;0.02753673
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_327.jpg;0;0;1;0.038684;145.2449;96.68848;0.02034265;290.2527;0.02567095
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_394.jpg;0;0;1;0.03600651;145.245;96.68843;359.8613;290.2527;0.02265798
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_461.jpg;0;0;1;0.03283058;145.245;96.68839;359.7549;290.2528;0.02009011
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_527.jpg;0;0;1;0.02798651;145.245;96.68835;359.6609;290.2528;0.01734049
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_594.jpg;0;0;1;0.02402458;145.245;96.68831;359.5566;290.2528;0.01351197
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_661.jpg;0;0;1;0.01988698;145.245;96.68829;359.4946;290.2528;0.01060492
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_727.jpg;0;0;1;0.01358885;145.245;96.68826;359.4495;290.253;0.004747807
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_794.jpg;0;0;1;0;145.245;96.68826;359.4155;290.2526;-0.003034009
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_861.jpg;0;0;1;0;145.245;96.68826;359.4079;290.2526;-0.004954853
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_927.jpg;0;0;0;0;145.2451;96.68826;359.4131;290.2526;-0.00561509
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_41_994.jpg;0;-0.2001811;0;-0.01062443;145.2448;96.68906;359.4196;290.1283;-0.005337407
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_061.jpg;0;-0.3999603;0;-0.02841264;145.2442;96.69066;359.4166;290.1052;-0.002453672
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_127.jpg;0;-0.5998592;0;-0.04745241;145.243;96.69401;359.3864;290.1412;0.0008055549
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_194.jpg;0;-0.799902;0;-0.07096012;145.2403;96.70132;359.3126;290.1687;0.0003706978
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_261.jpg;-3.000512;-0.9999361;0;-0.1335896;145.237;96.71098;359.195;290.2527;0.0007535562
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_327.jpg;-5.999715;-0.7999892;0;-0.1746358;145.2334;96.72342;359.0549;290.4731;0.003561401
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_394.jpg;-9.000629;-0.5999283;0;-0.2129371;145.2283;96.74447;358.845;291.0618;0.01338801
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_461.jpg;-11.99849;-0.4000711;0;-0.2280021;145.2251;96.75983;358.7787;291.5998;0.00382396
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_527.jpg;-15;-0.1995571;0;-0.2624633;145.2229;96.77402;358.8389;292.1764;0.003750677
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_596.jpg;-15;0;0;-0.2741858;145.2211;96.78543;359.1318;291.2482;359.9318
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_661.jpg;-15;0;0;-0.1239772;145.2209;96.78571;359.5294;289.1635;359.8451
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_727.jpg;-15;0;0;-0.1148816;145.2207;96.78596;359.9121;287.059;359.7982
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_794.jpg;-15;0;0;-0.1075605;145.2203;96.78634;0.3819374;284.2226;359.7911
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_861.jpg;-15;0;0;-0.0987823;145.2201;96.78684;0.6860952;282.078;359.8307
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_927.jpg;-15;0;0;-0.08211196;145.22;96.78741;0.9351039;279.9249;359.9091
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_42_994.jpg;-15;0;0;-0.06865738;145.2193;96.78825;1.172106;277.0277;0.02114326
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_061.jpg;-15;0;0;-0.04908826;145.218;96.78961;1.210362;274.8134;0.03221952
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_127.jpg;-15;0;0;-0.01121215;145.2171;96.79064;1.14938;272.572;359.9922
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_194.jpg;-15;0;0;0.02585813;145.2169;96.79094;1.047441;269.5652;359.9589
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_261.jpg;-15;0;0;0.0292484;145.2168;96.79105;0.9574512;267.293;359.9348
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_327.jpg;-15;0;0;0.03297953;145.2167;96.7911;0.8610202;265.0041;359.9059
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_394.jpg;-15;0;0;0.03497186;145.2165;96.79113;0.7247179;261.9274;359.8628
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_461.jpg;-15;0;0;0.03628613;145.2164;96.79114;0.6197939;259.6015;359.8275
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_527.jpg;-15;0;0;0.03700385;145.2164;96.79112;0.5149997;257.2601;359.7906
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_594.jpg;-15;0;0;0.03673744;145.2163;96.7911;0.3789958;253.9043;359.7385
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_661.jpg;-15;0;0;0.03690246;145.2163;96.79106;0.2828975;251.2039;359.6986
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_727.jpg;-15;0;0;0.03474937;145.2163;96.79101;0.1926403;248.5031;359.6595
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_794.jpg;-15;0;0;0.03265667;145.2163;96.79095;0.08305955;244.9018;359.6107
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_861.jpg;-15;0;0;0.0302775;145.2163;96.79091;0.009782278;242.2008;359.5781
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_927.jpg;-15;0;0;0.02683665;145.2163;96.79087;359.9445;239.4997;359.55
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_43_994.jpg;-15;0;0;0.024203;145.2163;96.79082;359.8739;235.8984;359.5255
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_061.jpg;-15;0;0;0.01907965;145.2163;96.79079;359.8364;233.1975;359.5225
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_127.jpg;-15;0;0;0.01585557;145.2163;96.79077;359.8072;230.4971;359.5283
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_194.jpg;-15;0;0;0.01490497;145.2163;96.79076;359.7793;226.8971;359.5493
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_261.jpg;-15;0;0;0.01470021;145.2163;96.79076;359.764;224.1971;359.5728
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_327.jpg;-15;0;0;0.01510997;145.2162;96.79076;359.7522;221.4972;359.6017
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_394.jpg;-15;0;0;0.0155275;145.2162;96.79079;359.7401;217.8974;359.6458
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_461.jpg;-15;0;0;0.0159194;145.2162;96.79079;359.7333;215.1976;359.6823
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_527.jpg;-15;0;0;0.01629498;145.2162;96.79079;359.7281;212.4977;359.721
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_594.jpg;-15;0;0;0.01642058;145.2162;96.79082;359.7236;208.898;359.7745
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_661.jpg;-15;0;0;0.01639195;145.2162;96.79083;359.7217;206.1982;359.8152
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_727.jpg;-15;0;0;0.01611085;145.2162;96.79086;359.7211;203.4984;359.8555
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_794.jpg;-15;0;0;0.01572985;145.2161;96.79089;359.7221;199.8987;359.9078
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_861.jpg;-15;0;0;0.01521949;145.2161;96.7909;359.7243;197.1988;359.9453
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_927.jpg;-15;0;0;-0.01437899;145.2161;96.79092;359.7277;194.499;359.9807
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_44_994.jpg;-15;0;0;-0.01366433;145.2161;96.79095;359.7343;190.8992;0.02403336
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_061.jpg;-15;0;0;-0.0129092;145.2161;96.79096;359.7408;188.1993;0.0533665
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_127.jpg;-15;0;0;-0.01189574;145.2161;96.79098;359.7488;185.4994;0.07975882
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_194.jpg;-15;0;0;-0.01117088;145.2161;96.791;359.7616;181.8995;0.1102095
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_261.jpg;-15;0;0;-0.01050858;145.2161;96.79102;359.7729;179.1996;0.1294618
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_327.jpg;-15;0;0;0;145.2161;96.79102;359.7856;176.4996;0.1456823
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_394.jpg;-15;0;0;0;145.2161;96.79104;359.8047;172.8997;0.1627607
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_461.jpg;-15;0;0;0;145.2161;96.79105;359.8205;170.1996;0.17234
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_527.jpg;-15;0;0;0;145.2162;96.79105;359.8375;167.4996;0.1793394
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_594.jpg;-15;0;0;0;145.2162;96.79105;359.8615;163.8995;0.1849984
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_661.jpg;-15;0.09999919;0;0;145.2155;96.79128;359.9037;163.0296;0.1898448
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_727.jpg;-15;0;0.29997;-0.01326145;145.215;96.79157;359.9417;162.8484;0.1895328
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_794.jpg;-11.99864;0;0.500061;0;145.215;96.79161;359.9744;162.8484;0.187381
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_862.jpg;-8.999072;0;0.7000319;0;145.215;96.79162;-0.002437137;162.8483;0.181819
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_927.jpg;-5.996447;0;0.9002069;0;145.215;96.79163;0.01908314;162.8482;0.1729934
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_45_994.jpg;-3.006239;0;1;0;145.215;96.79163;0.0447522;162.8481;0.1569826
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_061.jpg;0;0;1;0;145.215;96.79163;0.0614383;162.8481;0.1424346
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_127.jpg;0;0;1;0;145.215;96.79163;0.0757366;162.8481;0.1262657
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_194.jpg;0;0;1;0;145.215;96.79162;0.09091806;162.8481;0.1030069
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_261.jpg;0;0;1;0;145.215;96.79161;0.09934358;162.8481;0.08487228
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_327.jpg;0;0;1;0;145.215;96.7916;0.1052523;162.8481;0.06661312
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_394.jpg;0;0;1;0;145.215;96.79159;0.1093419;162.8482;0.04273188
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_461.jpg;0;0;1;0;145.215;96.79158;0.1097198;162.8482;0.02560786
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_528.jpg;0;0;1;0;145.215;96.79157;0.1079671;162.8482;0.009480209
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_595.jpg;0;0;1;0;145.215;96.79155;0.1026445;162.8483;359.9899
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_661.jpg;0;0;1;0;145.215;96.79154;0.09669254;162.8483;359.977
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_728.jpg;0;0;1;0;145.215;96.79153;0.08932003;162.8483;359.9656
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_794.jpg;0;0;1;0;145.215;96.79153;0.07770453;162.8483;359.9529
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_861.jpg;0;0;1;0;145.215;96.79153;0.06797756;162.8483;359.9455
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_927.jpg;0;0;1;0;145.215;96.79153;0.05765602;162.8483;359.9398
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_46_994.jpg;0;0;1;0;145.2151;96.79153;0.04338482;162.8483;359.935
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_47_061.jpg;0;0;1;0;145.2151;96.79153;0.03259604;162.8483;359.9333
